557289.763301,177306.264302,4.808000
557289.895244,177306.268381,4.808000
557290.013297,177306.272031,4.808000
557290.138295,177306.275895,4.808000
557290.242460,177306.279115,4.808000
557290.311903,177306.281262,4.808000
557290.374402,177306.283194,4.808000
557290.478567,177306.286414,4.808000
557290.554955,177306.288776,4.778000
557290.638287,177306.291352,4.778000
557290.673009,177306.292425,4.778000
557290.763285,177306.295216,4.778000
557290.777521,177307.408663,4.759000
557290.840020,177307.410595,4.759000
557290.923352,177307.413172,4.759000
557291.055294,177307.417251,4.759000
557291.159459,177307.420471,4.759000
557291.326123,177307.425623,4.759000
557291.430288,177307.428843,4.759000
557291.596952,177307.433996,4.773000
557291.666395,177307.436142,4.773000
557291.721950,177307.437860,4.773000
557291.763616,177307.439148,4.773000
557291.860837,177307.442154,4.773000
557291.965002,177307.445374,4.773000
557292.034445,177307.447521,4.773000
557292.041389,177307.447735,4.773000
557292.055278,177307.448165,4.773000
557292.110832,177307.449882,4.773000
557292.117777,177307.450097,4.773000
557292.110832,177307.449882,4.773000
557292.096944,177307.449453,4.773000
557292.103888,177307.449667,4.773000
557292.062222,177307.448379,4.773000
557292.041389,177307.447735,4.773000
557292.020556,177307.447091,4.773000
557292.006668,177307.446662,4.773000
557291.965002,177307.445374,4.773000
557291.937224,177307.444515,4.773000
557291.874725,177307.442583,4.773000
557291.867781,177307.442368,4.773000
557291.826115,177307.441080,4.773000
557291.826115,177307.441080,4.773000
557291.798338,177307.440221,4.773000
557291.742783,177307.438504,4.773000
557291.715006,177307.437645,4.773000
557291.652507,177307.435713,4.773000
557291.604244,177308.547228,5.078000
557291.562578,177308.545940,5.078000
557291.527856,177308.544867,5.078000
557291.513968,177308.544437,5.078000
557291.500079,177308.544008,5.078000
557291.458413,177308.542720,6.374000
557291.423691,177308.541647,6.374000
557291.361193,177308.539714,6.374000
557291.375081,177308.540144,6.374000
557291.368137,177308.539929,6.374000
557291.333415,177308.538856,6.374000
557291.270916,177308.536924,6.374000
557291.250083,177308.536280,6.374000
557291.222306,177308.535421,6.374000
557291.208417,177308.534991,6.374000
557291.312582,177308.538212,6.374000
557291.291749,177308.537568,6.374000
557291.284805,177308.537353,6.374000
557291.236195,177308.535850,6.374000
557291.173696,177308.533918,6.374000
557291.173696,177308.533918,6.374000
557291.152863,177308.533274,6.374000
557291.173696,177308.533918,6.374000
557291.243139,177308.536065,6.374000
557291.395914,177308.540788,6.374000
557291.548689,177308.545511,5.078000
557291.625077,177308.547872,5.078000
557291.659799,177308.548946,5.078000
557291.715353,177308.550663,5.078000
557291.687576,177308.549804,5.078000
557291.694520,177308.550019,5.078000
557291.666743,177308.549160,5.078000
557291.604244,177308.547228,5.078000
557291.569522,177308.546155,5.078000
557291.541745,177308.545296,5.078000
557291.479246,177308.543364,6.374000
557291.388970,177308.540573,6.374000
557291.118141,177308.532201,6.374000
557290.951477,177308.527048,6.374000
557290.895923,177308.525331,6.374000
557290.868145,177308.524472,6.374000
557290.819535,177308.522969,6.374000
557290.805646,177308.522540,6.374000
557290.798702,177308.522325,6.374000
557290.777869,177308.521681,6.374000
557290.687593,177308.518890,6.374000
557290.638983,177308.517388,6.374000
557290.576484,177308.515456,6.374000
557290.555651,177308.514811,6.374000
557290.486207,177308.512665,8.008000
557290.409820,177308.510303,8.008000
557290.270933,177308.506010,8.008000
557290.159824,177308.502575,8.008000
557290.055659,177308.499355,7.075000
557289.923717,177308.495276,7.075000
557289.882051,177308.493988,7.075000
557289.819552,177308.492055,7.075000
557289.660180,177309.600136,6.705000
557289.521294,177309.595842,6.705000
557289.417129,177309.592622,6.120000
557289.424073,177309.592837,6.120000
557289.500461,177309.595198,6.705000
557289.493516,177309.594984,6.120000
557289.451851,177309.593695,6.120000
557289.444906,177309.593481,6.120000
557289.451851,177309.593695,6.120000
557289.437962,177309.593266,6.120000
557289.417129,177309.592622,6.120000
557289.382407,177309.591549,6.120000
557289.319908,177309.589617,6.120000
557289.292131,177309.588758,6.120000
557289.271298,177309.588114,6.120000
557289.236576,177309.587040,6.120000
557289.229632,177309.586826,6.120000
557289.187966,177309.585538,6.120000
557289.139356,177309.584035,6.120000
557289.035191,177309.580815,6.120000
557288.958803,177309.578453,6.120000
557288.910193,177309.576951,6.120000
557288.875471,177309.575877,6.120000
557288.861583,177309.575448,6.120000
557288.847694,177309.575018,6.120000
557288.889360,177309.576307,6.120000
557288.937970,177309.577809,6.120000
557289.000469,177309.579741,6.120000
557289.062968,177309.581674,6.120000
557289.146300,177309.584250,6.120000
557289.195258,177310.698770,5.392000
557289.299423,177310.701990,5.392000
557289.473031,177310.707357,5.392000
557289.584141,177310.710792,5.376000
557289.667473,177310.713368,5.376000
557289.660528,177310.713154,5.376000
557289.660528,177310.713154,5.376000
557289.716083,177310.714871,5.376000
557289.882747,177310.720023,5.376000
557290.125798,177310.727537,5.376000
557290.299406,177310.732904,5.376000
557290.354961,177310.734622,5.376000
557290.375794,177310.735266,5.376000
557290.417460,177310.736554,5.376000
557290.445237,177310.737412,5.376000
557290.403571,177310.736124,5.376000
557290.500791,177310.739130,5.058000
557290.459125,177310.737842,5.376000
557290.424404,177310.736768,5.376000
557290.410515,177310.736339,5.376000
557290.382738,177310.735480,5.376000
557290.424404,177310.736768,5.376000
557290.473014,177310.738271,5.376000
557290.514680,177310.739559,5.058000
557290.535513,177310.740203,5.058000
557290.257740,177310.731616,5.376000
557289.639347,177309.599492,6.705000
557289.159841,177308.471661,6.728000
557289.194214,177307.359717,4.803000
557289.409489,177307.366372,4.803000
557289.437266,177307.367230,4.803000
557289.451155,177307.367660,4.803000
557289.465043,177307.368089,4.803000
557289.485876,177307.368733,4.803000
557289.527542,177307.370021,5.499000
557289.666081,177306.261297,4.808000
557289.686914,177306.261941,4.808000
557289.728580,177306.263229,4.808000
557289.749413,177306.263873,4.808000
557289.784134,177306.264946,4.808000
557289.804967,177306.265590,4.808000
557289.811912,177306.265805,4.808000
557289.811912,177306.265805,4.808000
557289.853578,177306.267093,4.808000
557289.860522,177306.267308,4.808000
557289.846633,177306.266878,4.808000
557289.846633,177306.266878,4.808000
557289.867466,177306.267522,4.808000
557289.881355,177306.267952,4.808000
557289.895244,177306.268381,4.808000
557289.929965,177306.269454,4.808000
557289.992464,177306.271387,4.808000
557290.054963,177306.273319,4.808000
557290.103574,177306.274821,4.808000
557290.173017,177306.276968,4.808000
557290.207739,177306.278042,4.808000
557290.262945,177305.166741,4.794000
557290.290723,177305.167600,4.794000
557290.311556,177305.168244,4.794000
557290.297667,177305.167815,4.794000
557290.332389,177305.168888,4.794000
557290.374055,177305.170176,4.794000
557290.415721,177305.171464,4.794000
557290.450442,177305.172538,4.794000
557290.505997,177305.174255,4.800000
557290.575440,177305.176402,4.800000
557290.693494,177305.180051,4.800000
557290.804255,177304.070468,4.810000
557290.873699,177304.072615,4.810000
557290.894532,177304.073259,4.810000
557290.929253,177304.074332,4.810000
557290.970919,177304.075621,4.810000
557291.047307,177304.077982,4.810000
557291.116750,177304.080129,4.810000
557291.165361,177304.081632,4.810000
557291.179249,177304.082061,4.810000
557291.193138,177304.082490,4.810000
557291.207027,177304.082920,4.810000
557291.234804,177304.083778,4.810000
557291.283067,177302.972263,4.825000
557291.296955,177302.972693,4.825000
557291.317788,177302.973337,4.825000
557291.345566,177302.974195,4.825000
557291.345566,177302.974195,4.825000
557291.359454,177302.974625,4.825000
557291.345566,177302.974195,4.825000
557291.324733,177302.973551,4.825000
557291.324733,177302.973551,4.825000
557291.303900,177302.972907,4.825000
557291.276122,177302.972049,4.825000
557291.165013,177302.968614,4.825000
557291.074737,177302.965823,4.825000
557291.026126,177302.964320,4.825000
557290.949739,177302.961959,4.825000
557290.908073,177302.960671,4.825000
557290.880295,177302.959812,4.825000
557290.873351,177302.959597,4.825000
557290.790019,177302.957021,4.825000
557290.665021,177302.953157,4.825000
557290.574745,177302.950366,4.825000
557290.526134,177302.948863,4.825000
557290.421969,177302.945643,4.796000
557290.386900,177301.831552,4.809000
557290.373011,177301.831122,4.809000
557290.345234,177301.830264,4.809000
557290.338289,177301.830049,4.809000
557290.331345,177301.829834,4.809000
557290.338289,177301.830049,4.809000
557290.338289,177301.830049,4.809000
557290.324749,177302.942637,4.796000
557290.380303,177302.944355,4.796000
557290.428914,177302.945858,4.796000
557290.512246,177302.948434,4.825000
557290.546967,177302.949507,4.825000
557290.602522,177302.951225,4.825000
557290.678910,177302.953586,4.825000
557290.817796,177302.957880,4.825000
557290.901128,177302.960456,4.825000
557290.921961,177302.961100,4.825000
557290.991405,177302.963247,4.825000
557291.012238,177302.963891,4.825000
557291.019182,177302.964105,4.825000
557291.026126,177302.964320,4.825000
557291.040015,177302.964749,4.825000
557291.067792,177302.965608,4.825000
557291.074737,177302.965823,4.825000
557291.074737,177302.965823,4.825000
557291.053904,177302.965179,4.825000
557291.012238,177302.963891,4.825000
557291.005293,177302.963676,4.825000
557290.991405,177302.963247,4.825000
557291.005293,177302.963676,4.825000
557291.005293,177302.963676,4.825000
557290.998349,177302.963461,4.825000
557290.977516,177302.962817,4.825000
557290.949739,177302.961959,4.825000
557290.908073,177302.960671,4.825000
557290.845574,177302.958738,4.825000
557290.762242,177302.956162,4.825000
557290.623355,177302.951869,4.825000
557290.519190,177302.948648,4.825000
557290.394192,177302.944784,4.796000
557290.345582,177302.943281,4.796000
557290.283083,177302.941349,4.796000
557290.178918,177302.938129,4.796000
557290.060864,177302.934480,4.796000
557289.984476,177302.932118,4.796000
557289.880311,177302.928898,4.796000
557289.776146,177302.925678,4.796000
557289.644204,177302.921599,4.796000
557289.546983,177302.918593,4.796000
557289.484484,177302.916661,4.811000
557289.456707,177302.915803,4.811000
557289.408096,177302.914300,4.811000
557289.352890,177304.025600,4.776000
557289.311224,177304.024312,4.776000
557289.304279,177304.024098,4.776000
557289.297335,177304.023883,4.776000
557289.311224,177304.024312,4.776000
557289.352890,177304.025600,4.776000
557289.401500,177304.027103,4.776000
557289.463999,177304.029035,4.776000
557289.547331,177304.031611,4.816000
557289.672329,177304.035476,4.816000
557289.734828,177304.037408,4.816000
557289.818160,177304.039984,4.816000
557289.866770,177304.041487,4.816000
557289.901492,177304.042560,4.816000
557289.915381,177304.042989,4.816000
557289.943158,177304.043848,4.816000
557289.992116,177305.158369,4.794000
557290.116766,177304.049215,4.816000
557290.248709,177304.053294,4.816000
557290.359818,177304.056729,4.816000
557290.394540,177304.057802,4.816000
557290.401484,177304.058017,4.816000
557290.380651,177304.057373,4.816000
557290.387595,177304.057587,4.816000
557290.387595,177304.057587,4.816000
557290.352874,177304.056514,4.816000
557290.318152,177304.055441,4.816000
557290.311208,177304.055226,4.816000
557290.318152,177304.055441,4.816000
557290.269542,177304.053938,4.816000
557290.241764,177304.053079,4.816000
557290.234820,177304.052865,4.816000
557290.241764,177304.053079,4.816000
557290.262597,177304.053723,4.816000
557290.276486,177304.054153,4.816000
557290.269542,177304.053938,4.816000
557290.227876,177304.052650,4.816000
557290.179265,177304.051147,4.816000
557290.116766,177304.049215,4.816000
557289.998713,177304.045565,4.816000
557289.957047,177304.044277,4.816000
557289.908436,177304.042775,4.816000
557289.852882,177304.041057,4.816000
557289.832049,177304.040413,4.816000
557289.811216,177304.039769,4.816000
557289.741772,177304.037622,4.816000
557289.755661,177304.038052,4.816000
557289.741772,177304.037622,4.816000
557289.727884,177304.037193,4.816000
557289.700106,177304.036334,4.816000
557289.658440,177304.035046,4.816000
557289.665385,177304.035261,4.816000
557289.665385,177304.035261,4.816000
557289.672329,177304.035476,4.816000
557289.665385,177304.035261,4.816000
557289.665385,177304.035261,4.816000
557289.248725,177304.022380,4.776000
557288.498040,177301.773159,4.828000
557287.671316,177300.634595,4.834000
557286.872019,177298.383871,4.854000
557286.197721,177296.137012,4.883000
557285.627586,177293.893373,4.943000
557285.050507,177291.649520,4.943000
557284.626552,177290.523407,4.943000
557283.903641,177288.275045,4.945000
557283.694961,177287.155587,4.927000
557283.493574,177287.149362,4.937000
557283.514407,177287.150006,4.927000
557283.625517,177287.153440,4.927000
557283.583851,177287.152152,4.927000
557283.542185,177287.150864,4.927000
557283.528296,177287.150435,4.927000
557283.493574,177287.149362,4.937000
557283.479685,177287.148932,4.937000
557283.458852,177287.148288,4.937000
557283.417186,177287.147000,4.937000
557283.389409,177287.146142,4.937000
557283.340798,177287.144639,4.937000
557283.319965,177287.143995,4.937000
557283.299132,177287.143351,4.937000
557283.285244,177287.142922,4.937000
557283.285244,177287.142922,4.937000
557283.257466,177287.142063,4.937000
557283.243577,177287.141634,4.937000
557283.243577,177287.141634,4.937000
557283.236633,177287.141419,4.937000
557283.194967,177287.140131,4.937000
557283.146356,177287.138628,4.937000
557283.118579,177287.137770,4.937000
557283.083857,177287.136696,4.937000
557283.042191,177287.135408,4.937000
557282.986636,177287.133691,4.937000
557282.972747,177287.133262,4.937000
557282.951914,177287.132618,4.937000
557282.938026,177287.132188,4.937000
557282.931081,177287.131974,4.937000
557282.917193,177287.131544,4.937000
557282.917193,177287.131544,4.937000
557282.910248,177287.131330,4.937000
557282.910248,177287.131330,4.937000
557282.938026,177287.132188,4.937000
557282.972747,177287.133262,4.937000
557283.056080,177287.135838,4.937000
557283.403647,177288.259589,4.955000
557283.743921,177288.270108,4.945000
557284.014750,177288.278480,4.945000
557283.980029,177288.277407,4.945000
557283.966140,177288.276977,4.945000
557283.931418,177288.275904,4.945000
557283.868919,177288.273972,4.945000
557283.806420,177288.272040,4.945000
557283.764754,177288.270752,4.945000
557283.723088,177288.269464,4.945000
557283.681421,177288.268176,4.945000
557283.653644,177288.267317,4.945000
557283.646700,177288.267102,4.945000
557283.632811,177288.266673,4.945000
557283.611978,177288.266029,4.945000
557283.611978,177288.266029,4.945000
557283.653644,177288.267317,4.945000
557283.868919,177288.273972,4.945000
557283.959196,177288.276763,4.945000
557284.007806,177288.278265,4.945000
557284.070305,177288.280197,4.945000
557284.077250,177288.280412,4.945000
557284.098083,177288.281056,4.945000
557284.084194,177288.280627,4.945000
557284.070305,177288.280197,4.945000
557284.007806,177288.278265,4.945000
557283.945307,177288.276333,4.945000
557283.834197,177288.272898,4.945000
557283.667533,177288.267746,4.945000
557283.591145,177288.265385,4.945000
557283.535590,177288.263668,4.945000
557283.473091,177288.261736,4.955000
557283.410592,177288.259804,4.955000
557283.348092,177288.257872,4.955000
557283.285593,177288.255940,4.955000
557283.195317,177288.253149,4.955000
557283.132468,177287.138199,4.937000
557282.979692,177287.133476,4.937000
557282.958859,177287.132832,4.937000
557282.938026,177287.132188,4.937000
557282.889415,177287.130686,4.937000
557282.861638,177287.129827,4.937000
557282.826916,177287.128753,4.937000
557282.813027,177287.128324,4.937000
557282.813027,177287.128324,4.937000
557282.799139,177287.127895,4.937000
557282.764767,177288.239839,4.955000
557282.792544,177288.240698,4.955000
557282.764767,177288.239839,4.955000
557282.709212,177288.238122,4.955000
557282.702267,177288.237907,4.955000
557282.674490,177288.237049,4.955000
557282.618935,177288.235331,4.955000
557282.646713,177288.236190,4.955000
557282.757822,177288.239625,4.955000
557282.750878,177288.239410,4.955000
557282.750878,177288.239410,4.955000
557282.792544,177288.240698,4.955000
557282.792544,177288.240698,4.955000
557282.757822,177288.239625,4.955000
557282.750878,177288.239410,4.955000
557282.667546,177288.236834,4.955000
557282.639768,177288.235975,4.955000
557282.605046,177288.234902,4.955000
557282.549492,177288.233185,4.955000
557282.473104,177288.230823,4.965000
557282.341161,177288.226745,4.965000
557282.271717,177288.224598,4.965000
557282.202274,177288.222451,4.965000
557282.216163,177288.222881,4.965000
557282.202274,177288.222451,4.965000
557282.202274,177288.222451,4.965000
557282.181441,177288.221807,4.965000
557282.167552,177288.221378,4.965000
557282.063387,177288.218158,4.965000
557281.646375,177287.092260,4.947000
557280.764092,177285.951979,4.957000
557280.020345,177283.702974,4.937000
557279.172431,177281.450750,4.922000
557278.143964,177279.192944,4.925000
557276.705426,177275.809456,4.917000
557275.079388,177272.420172,4.877000
557273.307516,177269.026381,4.905000
557271.445011,177264.516782,4.897000
557269.263414,177261.110328,4.892000
557266.435631,177256.570896,4.912000
557263.087013,177252.015366,4.875000
557259.356446,177247.448035,4.905000
557255.438730,177243.987928,4.877000
557251.159899,177240.516664,4.820000
557246.874475,177238.158208,4.740000
557242.706744,177234.690385,4.550000
557238.817145,177232.344168,5.117000
557235.788290,177228.911547,12.787000
557233.252487,177225.494165,4.365000
557231.056958,177222.087299,3.827000
557227.596810,177216.415343,3.667000
557224.851933,177210.765492,3.552000
557223.544919,177206.273079,3.440000
557222.119481,177200.664001,3.395000
557221.056247,177198.405135,3.400000
557221.749601,177195.087541,3.481000
557223.095372,177190.677100,3.544000
557226.004020,177187.427959,3.989000
557230.342511,177181.996991,3.865000
557234.229618,177176.552078,3.843000
557237.464310,177172.200013,3.778000
557239.053158,177167.797087,3.858000
557239.266631,177162.238652,3.963000
557237.862389,177157.743232,4.028000
557237.056099,177155.492303,3.838000
557236.333143,177153.243949,3.853000
557235.311571,177150.986367,3.860000
557233.671934,177148.709687,3.873000
557232.003790,177144.206113,3.873000
557230.357205,177141.929219,3.863000
557228.939423,177138.546390,3.970000
557226.230317,177136.236664,3.948000
557224.500756,177135.070215,3.960000
557223.916682,177132.826155,3.993000
557221.527752,177132.752338,3.985000
557218.776605,177129.328312,3.998000
557215.887298,177128.126031,4.013000
557212.907341,177125.807944,4.030000
557210.434704,177124.618541,4.128000
557208.573190,177123.448020,4.078000
557206.704729,177122.277285,4.120000
557204.461261,177121.094965,4.173000
557201.384441,177119.886899,4.218000
557199.099303,177118.703294,4.250000
557196.459247,177115.282713,4.353000
557194.756707,177111.891097,4.340000
557193.414911,177107.397621,4.425000
557192.850908,177102.928174,4.448000
557192.391446,177099.574962,4.473000
557191.723271,177095.102297,4.533000
557191.110652,177090.631348,4.585000
557189.865697,177085.027859,4.695000
557188.405829,177080.530738,4.845000
557187.015405,177076.035762,4.855000
557185.103755,177070.411679,4.950000
557182.782740,177065.887957,4.983000
557180.683951,177061.371101,5.098000
557178.876833,177056.863256,5.113000
557177.319720,177052.363135,5.153000
557175.943166,177047.868592,5.168000
557174.427338,177042.256741,5.220000
557172.717054,177036.638885,5.265000
557170.382122,177032.114740,5.230000
557167.248165,177026.452911,5.283000
557162.733344,177024.087451,5.223000
557157.301817,177021.693681,5.243000
557151.551977,177022.629102,5.220000
557145.844192,177024.678833,5.218000
557140.553095,177026.741439,5.138000
557135.227278,177028.802978,5.093000
557130.040748,177031.981828,5.058000
557125.499303,177032.954594,5.075000
557121.277706,177035.050244,5.110000
557117.736692,177037.166914,5.120000
557114.820313,177038.189867,5.130000
557112.452565,177039.229763,5.100000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
557111.112631,177040.301395,5.045000
